user_id,user_session,product_id,price,category_code,brand,num_views_product,purchased,start_time,end_time,num_views_session,duration,start_hour,start_minute,start_dayofweek,sessions_precedentes,num_prev_and_current_product_views,num_prev_product_views
422663829,04e8b178-6f68-4f3d-b962-d1faa4cf1a49,51800034,144.15,"","",1,false,2019-10-22T10:16:14.000Z,2019-10-22T10:18:53.000Z,6,159,10,16,3,0,1,0
423054981,b04d3e6a-2d6d-4aa5-9d87-f7094efd5453,26400703,327.16,"","",1,false,2019-10-20T12:59:07.000Z,2019-10-28T17:37:56.000Z,24,707929,12,59,1,0,1,0
423269658,002c30df-ba8b-43ca-902d-ee4a2c37a24b,26403618,266.38,"","",1,false,2019-11-02T08:51:01.000Z,2019-11-02T09:03:59.000Z,9,778,8,51,7,2,1,0
423935527,3eae0a44-f2c9-436a-b871-784611472c83,1005008,94.95,electronics.smartphone,xiaomi,1,false,2019-10-28T15:17:35.000Z,2019-10-28T15:17:35.000Z,1,0,15,17,2,0,1,0
424303461,4f062bb0-ea19-479a-843e-f63894dbaf0e,16000975,8.98,"",pyrex,1,false,2019-11-03T12:39:10.000Z,2019-11-03T12:47:35.000Z,4,505,12,39,1,0,1,0
425143533,45c94224-54ce-4f3f-bc80-1d400ea7bb8f,3300486,37.26,"",galaxy,1,false,2019-10-21T16:23:55.000Z,2019-10-21T16:23:55.000Z,1,0,16,23,2,0,1,0
425447685,0afd674d-987a-468e-8435-4b1afd1611bf,1004545,609.8,electronics.smartphone,huawei,1,false,2019-11-02T12:54:26.000Z,2019-11-02T12:55:35.000Z,3,69,12,54,7,0,1,0
425536624,769b70df-a838-4f3b-8be8-08aecde07b0f,26204591,1134.98,"","",1,false,2019-10-26T04:49:01.000Z,2019-10-26T05:25:25.000Z,3,2184,4,49,7,0,1,0
426024922,3057e6af-80e3-4575-8588-085f0ead94ca,5600304,90.07,"",philips,1,false,2019-11-04T06:42:46.000Z,2019-11-04T06:42:46.000Z,1,0,6,42,2,0,1,0
426611620,ce25f499-6b9e-40ab-a30e-02e83e5f6527,15900118,19.28,"",tefal,2,false,2019-10-22T21:16:25.000Z,2019-10-22T21:28:05.000Z,6,700,21,16,3,0,2,0
426611620,faf40bab-34f4-4267-b2c6-79686ab78f60,16800177,153.16,furniture.kitchen.table,"",1,false,2019-11-05T13:18:00.000Z,2019-11-05T13:43:43.000Z,29,1543,13,18,3,2,1,0
427274993,fdd0b867-d4c9-4450-8996-ba1045a236f2,6000215,133.85,auto.accessories.alarm,pandora,1,false,2019-10-30T06:02:44.000Z,2019-10-30T06:04:07.000Z,5,83,6,2,4,0,1,0
428196491,0942df45-aa7d-4fd8-8569-bd6f227e56ea,18700009,727.15,"",sv,1,false,2019-11-02T17:51:39.000Z,2019-11-02T17:54:12.000Z,7,153,17,51,7,1,1,0
428219340,19b9cff4-1ce0-4680-912e-260c9af35c28,1003811,142.86,electronics.smartphone,honor,1,false,2019-11-02T10:05:36.000Z,2019-11-02T10:05:36.000Z,1,0,10,5,7,6,1,0
428278391,2a8cb4f8-2191-4f3f-a3c7-56535ba4c1d3,1002532,532.57,electronics.smartphone,apple,1,false,2019-10-24T19:30:36.000Z,2019-10-24T19:30:36.000Z,1,0,19,30,5,0,1,0
428550723,0eecf244-6b0d-4dba-a289-16468cd7db76,4100304,617.4,"",sony,1,false,2019-10-25T14:24:01.000Z,2019-11-02T17:08:49.000Z,4,701088,14,24,6,0,1,0
429310506,79099367-de72-4135-9648-d1f9280fefb2,1201471,470.93,electronics.tablet,samsung,2,false,2019-10-27T07:03:42.000Z,2019-10-27T07:22:30.000Z,4,1128,7,3,1,0,2,0
429462556,93080477-78ab-49b0-9606-7382987196aa,4200880,283.12,appliances.environment.air_conditioner,midea,4,false,2019-10-29T14:17:36.000Z,2019-10-29T14:30:23.000Z,14,767,14,17,3,0,4,0
429462556,2db2be5d-3789-4692-9553-e9c00d25634e,4200880,295.99,appliances.environment.air_conditioner,midea,1,false,2019-11-03T09:09:02.000Z,2019-11-03T09:10:15.000Z,4,73,9,9,1,5,5,4
429462556,30d57aae-0ef0-45eb-a003-1ed60563c797,4200880,295.99,appliances.environment.air_conditioner,midea,3,false,2019-11-04T12:51:27.000Z,2019-11-04T13:06:50.000Z,6,923,12,51,2,6,8,5
430036137,7779513d-8559-4e3a-909d-6ae3e0153ddb,1201571,578.91,electronics.tablet,apple,1,false,2019-10-30T15:18:37.000Z,2019-10-30T16:25:19.000Z,8,4002,15,18,4,1,1,0
430276841,d5d58957-4347-4014-a72f-830d7ac1db44,5701005,424.72,auto.accessories.player,pioneer,1,false,2019-10-22T12:46:37.000Z,2019-10-22T13:37:31.000Z,23,3054,12,46,3,4,1,0
430276841,7677e3a5-b42c-8c7e-8be9-3ece81bd8d1f,5800469,167.31,electronics.audio.subwoofer,"",1,false,2019-10-23T13:04:45.000Z,2019-10-23T13:53:45.000Z,14,2940,13,4,4,6,1,0
430276841,39afdbfb-58d3-6fd8-4dd2-4a269080f0a9,6000004,139.77,auto.accessories.alarm,starline,1,false,2019-10-25T08:17:00.000Z,2019-10-25T08:27:05.000Z,18,605,8,17,6,10,1,0
430276841,db09ffa1-6427-4054-b05e-513da53d150c,6000004,139.77,auto.accessories.alarm,starline,1,false,2019-10-28T15:30:14.000Z,2019-10-28T15:32:31.000Z,7,137,15,30,2,13,2,1
430276841,794d0db9-cf6e-4b38-a1f3-e0c001cfd12f,6000004,139.77,auto.accessories.alarm,starline,1,false,2019-11-05T12:51:08.000Z,2019-11-05T12:51:08.000Z,1,0,12,51,3,25,3,2
430276841,39afdbfb-58d3-6fd8-4dd2-4a269080f0a9,6000287,95.24,auto.accessories.alarm,centurion,2,false,2019-10-25T08:17:00.000Z,2019-10-25T08:27:05.000Z,18,605,8,17,6,10,2,0
430327244,a8b940c6-ad2d-49e1-8a1a-533b8403b3f8,15100198,820.61,"",brw,2,false,2019-11-04T09:24:35.000Z,2019-11-04T09:24:42.000Z,1,7,9,24,2,4,2,0
430439114,4817df41-35b8-4d6c-a1be-c824e818211a,1005100,139.74,electronics.smartphone,samsung,1,false,2019-10-30T16:44:27.000Z,2019-10-30T16:54:24.000Z,7,597,16,44,4,0,1,0
430630385,da02ffaa-7e5b-474d-8957-cd84ccc3719b,12711188,55.34,"",powertrac,1,false,2019-10-22T17:30:30.000Z,2019-10-22T17:43:39.000Z,8,789,17,30,3,0,1,0
430630385,3fab5786-7756-44b2-99d9-0fd85a98addf,12711188,55.34,"",powertrac,1,false,2019-10-28T12:21:24.000Z,2019-10-28T12:24:31.000Z,7,187,12,21,2,1,2,1
430630385,0e470964-cc49-be05-162b-2923b1b94141,12711188,55.34,"",powertrac,1,false,2019-10-28T16:28:51.000Z,2019-10-28T16:59:30.000Z,17,1839,16,28,2,2,3,2
430630385,a046c94f-6675-4dcb-ab05-bd4808412f65,12711188,55.34,"",powertrac,1,false,2019-10-29T06:00:15.000Z,2019-10-29T06:43:39.000Z,6,2604,6,0,3,3,4,3
430630385,0e470964-cc49-be05-162b-2923b1b94141,12720457,48.91,"",aoteli,1,false,2019-10-28T16:28:51.000Z,2019-10-28T16:59:30.000Z,17,1839,16,28,2,2,1,0
430761655,29021300-15ee-4e6a-9bc2-e525b77cf92b,26300688,271.72,"","",1,false,2019-10-25T12:31:55.000Z,2019-10-25T12:31:55.000Z,1,0,12,31,6,0,1,0
430977658,dcea297b-be37-418a-852a-fa802e697c40,1003798,630.65,electronics.smartphone,nokia,1,false,2019-11-04T18:28:14.000Z,2019-11-04T18:28:14.000Z,1,0,18,28,2,1,1,0
431002545,425dba2a-acc7-4954-a77d-a9db24af9115,1005160,210.6,electronics.smartphone,xiaomi,2,false,2019-11-05T04:46:28.000Z,2019-11-05T04:47:03.000Z,1,35,4,46,3,2,2,0
431002545,c33e3d2d-cfe9-489b-8b13-282b84aa16ae,1005160,210.56,electronics.smartphone,xiaomi,1,false,2019-11-05T07:56:29.000Z,2019-11-05T07:56:29.000Z,1,0,7,56,3,4,3,2
431010781,3c419884-bc67-4a43-a11d-96fc1bd2c12a,28704386,51.48,apparel.shoes.keds,asics,1,false,2019-10-23T10:43:37.000Z,2019-10-23T10:45:46.000Z,5,129,10,43,4,1,1,0
431295874,408a6a19-3dac-45ce-9c91-c5b267577113,1700404,87.26,computers.peripherals.monitor,acer,1,false,2019-10-31T12:48:14.000Z,2019-10-31T12:49:16.000Z,2,62,12,48,5,1,1,0
431295874,4e9138dc-1e66-4f9b-9709-38c81b5cb431,1700404,87.21,computers.peripherals.monitor,acer,1,false,2019-11-05T06:38:33.000Z,2019-11-05T08:23:28.000Z,2,6295,6,38,3,2,2,1
431438230,251647cd-fef0-45bd-b00d-c24eb0e6d854,1004887,154.1,electronics.smartphone,oppo,2,false,2019-10-24T17:33:50.000Z,2019-10-24T18:22:13.000Z,19,2903,17,33,5,1,2,0
431438230,744785ce-e3e7-4023-9376-97dcf1b2593f,1005008,94.90000000000002,electronics.smartphone,xiaomi,3,false,2019-10-30T10:50:02.000Z,2019-10-30T11:02:29.000Z,8,747,10,50,4,4,3,0
431438230,251647cd-fef0-45bd-b00d-c24eb0e6d854,1801805,229.04,electronics.video.tv,artel,4,false,2019-10-24T17:33:50.000Z,2019-10-24T18:22:13.000Z,19,2903,17,33,5,1,4,0
431438230,251647cd-fef0-45bd-b00d-c24eb0e6d854,1801892,115.75,electronics.video.tv,yasin,3,false,2019-10-24T17:33:50.000Z,2019-10-24T18:22:13.000Z,19,2903,17,33,5,1,3,0
431547414,9989ba73-053b-4db2-9f6d-0f7add359af7,44400021,58.17,apparel.jeans,"",1,false,2019-10-28T03:25:58.000Z,2019-10-28T03:25:58.000Z,1,0,3,25,2,0,1,0
431759282,0d5bf073-00c5-4bc0-aea7-c2805cdd70d5,16800238,347.5,furniture.kitchen.table,domini,1,false,2019-10-28T16:36:36.000Z,2019-10-28T16:36:36.000Z,1,0,16,36,2,4,1,0
432085418,e143d178-06ff-4dce-beaa-c03f06fbaf53,1005157,269.93,electronics.smartphone,xiaomi,2,false,2019-10-28T11:29:20.000Z,2019-10-28T11:32:56.000Z,2,216,11,29,2,0,2,0
432390368,074b4459-bc77-45a4-85b2-2f2353af6a5a,16500026,37.35,"",gamma,1,false,2019-11-05T06:59:23.000Z,2019-11-05T06:59:23.000Z,1,0,6,59,3,5,1,0
432686385,b850203f-ee55-42c7-8eb1-ff5fa954bde4,1004858,131.53,electronics.smartphone,samsung,1,false,2019-10-26T14:26:30.000Z,2019-10-26T14:26:30.000Z,1,0,14,26,7,1,1,0
432758570,c42bd6e0-d32f-428e-997d-f92f1731cc16,1003311,705.04,electronics.smartphone,apple,1,false,2019-10-27T11:23:26.000Z,2019-10-27T11:23:26.000Z,1,0,11,23,1,1,1,0
432867328,b6ffb1ec-1cf9-4d8d-bee6-6365a38f7be3,6000197,420.09,auto.accessories.alarm,starline,2,false,2019-10-23T06:27:05.000Z,2019-10-23T07:03:35.000Z,7,2190,6,27,4,3,2,0
432867328,b6ffb1ec-1cf9-4d8d-bee6-6365a38f7be3,6000267,420.09,auto.accessories.alarm,starline,2,false,2019-10-23T06:27:05.000Z,2019-10-23T07:03:35.000Z,7,2190,6,27,4,3,2,0
433087458,f400ec3c-1a57-4919-b71c-38e28cda7cf1,22700069,38.61,"",force,1,false,2019-10-20T16:38:46.000Z,2019-10-20T16:41:19.000Z,4,153,16,38,1,0,1,0
433298303,cd2a5920-7721-4742-b049-2eeee78dc1c6,22700740,82.1,"",wera,1,false,2019-11-02T19:33:52.000Z,2019-11-02T19:33:52.000Z,1,0,19,33,7,0,1,0
433469897,2128da4f-5932-457a-97e0-65294a78af54,3601124,308.86,appliances.kitchen.washer,haier,2,false,2019-10-21T20:57:19.000Z,2019-10-21T21:07:28.000Z,7,609,20,57,2,0,2,0
433508068,b94c1d11-944e-4659-9287-3a2b5586a92d,1005124,1615.67,electronics.smartphone,apple,1,false,2019-10-23T18:01:11.000Z,2019-10-23T18:02:23.000Z,2,72,18,1,4,1,1,0
433600395,a60b1992-fcb7-421e-a103-b3fbb7801881,12100484,109.4,kids.skates,longway,2,false,2019-11-02T14:09:16.000Z,2019-11-02T14:13:16.000Z,3,240,14,9,7,0,2,0
433607201,b6aa5ae6-ae91-4f17-a4ef-e8e579efd779,2800449,231.07,appliances.kitchen.refrigerators,"",4,false,2019-10-21T01:32:45.000Z,2019-10-21T01:38:06.000Z,5,321,1,32,2,1,4,0
433607201,c954093a-3797-4e59-be27-71626534ff11,14701532,154.42,furniture.living_room.cabinet,"",1,false,2019-10-31T09:44:34.000Z,2019-10-31T09:44:34.000Z,1,0,9,44,5,2,1,0
433716249,0cdabd24-fb53-4b40-8aa5-40c38a7b47a6,1004505,553.17,electronics.smartphone,xiaomi,1,false,2019-11-01T16:18:50.000Z,2019-11-01T16:18:50.000Z,1,0,16,18,6,5,1,0
434009483,93de8184-c256-41d2-88ec-1e2c1c69b1a1,17300751,56.62,"",versace,1,false,2019-11-01T19:28:42.000Z,2019-11-01T19:28:42.000Z,1,0,19,28,6,0,1,0
434009483,e901b00e-1d09-43dc-9ab3-ef022fcb3ac6,17300751,56.62,"",versace,1,false,2019-11-02T18:50:30.000Z,2019-11-02T18:50:30.000Z,1,0,18,50,7,1,2,1
434045807,b18c2eec-0887-4dc8-b4d5-0b6c6e188a7d,12719183,155.73,"",yokohama,2,false,2019-11-01T13:41:39.000Z,2019-11-01T13:52:02.000Z,4,623,13,41,6,1,2,0
434529957,f66d5f93-5b5f-46ff-b00b-0f098a14da95,26400194,250.46,"","",1,false,2019-10-26T08:01:41.000Z,2019-10-26T08:01:41.000Z,1,0,8,1,7,0,1,0
434798123,36803e99-4c65-48d1-a1f7-aaf351ed1d42,12703743,44.79,"",maxxis,2,false,2019-10-27T15:31:38.000Z,2019-10-27T15:32:59.000Z,3,81,15,31,1,0,2,0
434894256,c4a045ee-8d9d-4e45-8f28-ad076ab4eede,12700691,37.07,"",matador,1,false,2019-10-20T12:58:50.000Z,2019-10-20T13:28:58.000Z,11,1808,12,58,1,0,1,0
435088586,b3457f0d-3aef-43ce-bb72-89949366857c,1002786,391.26,electronics.smartphone,apple,1,false,2019-11-03T07:42:10.000Z,2019-11-03T07:50:44.000Z,6,514,7,42,1,9,1,0
435088586,8f3cd7ce-02e3-7f49-0d5a-9772aa5da1a5,1002786,391.26,electronics.smartphone,apple,1,false,2019-11-03T10:18:00.000Z,2019-11-03T10:18:03.000Z,2,3,10,18,1,10,2,1
435106821,2c109ed0-3a50-45d4-86f8-88f5a9ffea60,3500181,386.08,"",kenwood,1,false,2019-11-02T04:09:45.000Z,2019-11-02T04:09:45.000Z,1,0,4,9,7,1,1,0
435106821,94f1117d-1adc-495e-8b6a-f89353be7d97,3500181,386.08,"",kenwood,1,false,2019-11-02T04:11:06.000Z,2019-11-02T04:11:06.000Z,1,0,4,11,7,5,2,1
435106821,eddc85c0-1711-460f-9eb2-3218aba1b03e,3500289,389.95,"",moulinex,1,false,2019-11-02T04:10:55.000Z,2019-11-02T04:10:55.000Z,1,0,4,10,7,4,1,0
435208539,31a7c030-18d8-4192-961a-a325f08e6d01,1307408,308.86,computers.notebook,acer,1,false,2019-11-01T17:30:49.000Z,2019-11-01T18:04:05.000Z,6,1996,17,30,6,5,1,0
435208539,1efa7b2a-6a2a-4114-9682-f55ebf74b4d1,1480422,308.86,computers.desktop,acer,1,false,2019-10-29T03:22:31.000Z,2019-10-29T03:24:33.000Z,5,122,3,22,3,2,1,0
435208539,90ac892b-73d6-4d0d-9000-1127afdd48e4,1480730,1052.77,computers.desktop,pulser,1,false,2019-10-20T12:13:56.000Z,2019-10-20T12:14:23.000Z,3,27,12,13,1,0,1,0
435208539,cbb7c048-3dd6-43ee-9286-a2450719c88b,1480730,1052.77,computers.desktop,pulser,1,false,2019-10-28T11:59:15.000Z,2019-10-28T12:33:01.000Z,6,2026,11,59,2,1,2,1
435208539,1efa7b2a-6a2a-4114-9682-f55ebf74b4d1,1480730,1052.77,computers.desktop,pulser,1,false,2019-10-29T03:22:31.000Z,2019-10-29T03:24:33.000Z,5,122,3,22,3,2,3,2
435248210,07a09e7f-217f-40e5-b0ff-ade9021983c3,6600340,36.74,computers.components.memory,crucial,1,false,2019-11-01T15:08:29.000Z,2019-11-01T15:13:53.000Z,9,324,15,8,6,0,1,0
435248210,f794789c-8deb-40a1-b941-c1789e73c853,9300067,127.93,"",lg,2,false,2019-11-03T15:12:36.000Z,2019-11-03T15:22:05.000Z,3,569,15,12,1,3,2,0
435381317,9a52ee90-8ba8-4385-a1e8-6ce0e43a6902,26500242,120.47,"",trollbeads,1,false,2019-10-28T22:58:38.000Z,2019-10-28T22:58:38.000Z,1,0,22,58,2,0,1,0
435550809,52dae318-092d-4cbd-a611-31bf61811b13,12705538,37.2,"",viatti,1,false,2019-10-20T05:13:17.000Z,2019-10-20T05:15:11.000Z,3,114,5,13,1,1,1,0
435550809,0364f062-f630-4360-a9d5-71fcacd8995a,12705538,37.2,"",viatti,1,false,2019-10-21T05:16:37.000Z,2019-10-21T05:37:21.000Z,2,1244,5,16,2,2,2,1
435636131,8fcc4365-a304-4dc9-a073-163754eac245,2900626,105.48,appliances.kitchen.microwave,redmond,1,false,2019-10-29T11:19:11.000Z,2019-10-29T11:19:11.000Z,1,0,11,19,3,0,1,0
435737464,460cb9b8-a9ca-40cd-9500-d93707894189,2702627,643.49,appliances.kitchen.refrigerators,haier,1,false,2019-10-31T16:33:43.000Z,2019-10-31T16:46:51.000Z,7,788,16,33,5,0,1,0
435794755,6ccb719b-6ffb-4dd7-af64-c6d184bc22b1,22700067,83.91,"",force,2,false,2019-10-30T16:47:18.000Z,2019-10-30T16:49:32.000Z,1,134,16,47,4,1,2,0
436039207,c7b96fec-70bd-4ab5-8e6b-9e84d695fe98,1004216,486.5,electronics.smartphone,xiaomi,1,false,2019-10-20T14:43:38.000Z,2019-10-20T14:43:38.000Z,1,0,14,43,1,0,1,0
437232098,4ff7dc93-01c0-46f0-95bc-50cc2a90d57b,1003475,769.64,electronics.smartphone,google,1,false,2019-10-22T18:08:28.000Z,2019-10-22T18:08:28.000Z,1,0,18,8,3,0,1,0
437272118,6fb3b424-eb18-464c-b345-ad8b5c4bf0a9,1004873,366.16,electronics.smartphone,samsung,1,false,2019-10-27T17:25:28.000Z,2019-10-27T17:25:28.000Z,1,0,17,25,1,4,1,0
437276709,7000fdcd-496d-4de7-af4d-41003d3541f0,1005132,1420.51,electronics.smartphone,apple,1,false,2019-10-21T20:02:13.000Z,2019-10-21T20:03:11.000Z,2,58,20,2,2,1,1,0
437519926,439b79e9-9387-4906-b0bc-c20253e04cad,28101002,99.1,"","",1,false,2019-11-02T16:54:24.000Z,2019-11-02T16:54:24.000Z,1,0,16,54,7,8,1,0
437519926,308d6769-2d3e-414a-82f3-b88f9df66567,28101002,99.1,"","",2,false,2019-11-02T16:55:35.000Z,2019-11-02T16:56:02.000Z,1,27,16,55,7,9,3,1
437519926,fd2c1ce1-7c5f-4e78-8d2a-963a4b943dc4,31501250,93.34,"",dobrusskijfarforovyjzavod,1,false,2019-10-30T17:01:55.000Z,2019-10-30T17:03:02.000Z,2,67,17,1,4,2,1,0
437519926,5fa58eaa-f058-4025-9a7f-289185c2076b,31501250,93.34,"",dobrusskijfarforovyjzavod,1,false,2019-11-01T01:33:06.000Z,2019-11-01T01:36:52.000Z,5,226,1,33,6,6,2,1
438163858,26db7cf5-1ee5-4edc-a9f1-8f6c12952267,1004870,278.93,electronics.smartphone,samsung,3,false,2019-10-28T03:40:48.000Z,2019-10-28T03:42:34.000Z,1,106,3,40,2,2,3,0
438280344,ec5868c8-62e5-4ec9-a965-f6fef578939d,1004259,807.5099999999999,electronics.smartphone,apple,2,false,2019-10-23T14:54:32.000Z,2019-10-23T14:56:11.000Z,2,99,14,54,4,1,2,0
438434300,e16bf5c9-bc07-4828-af76-4b5ffcc1a8b2,4804592,257.38,electronics.audio.headphone,apple,2,false,2019-11-05T05:55:19.000Z,2019-11-05T05:55:35.000Z,1,16,5,55,3,1,2,0
438637099,c4c3820d-4740-4b70-911b-33012550a014,1004740,218.51,electronics.smartphone,xiaomi,2,false,2019-11-02T07:43:42.000Z,2019-11-02T07:53:00.000Z,7,558,7,43,7,3,2,0
438795710,2a2ef474-6e12-4106-9f9b-7354d790f203,17300351,130.81,"","",3,false,2019-11-05T04:57:32.000Z,2019-11-05T05:02:27.000Z,1,295,4,57,3,1,3,0
438890793,97044bb4-4c7b-4f69-acc7-6a6273e8cc3d,22300003,71.09,"",xiaomi,1,false,2019-10-31T16:28:16.000Z,2019-10-31T16:28:16.000Z,1,0,16,28,5,1,1,0
439042093,409e746e-6c0e-4d59-9ff1-99ed3635206a,5000487,1265.85,appliances.sewing_machine,janome,2,false,2019-10-20T07:49:50.000Z,2019-10-20T07:50:00.000Z,1,10,7,49,1,0,2,0
439360341,2d2563ad-d97f-46b8-a89a-ead451d6cdbf,26300077,237.33,"",lucente,3,false,2019-11-01T11:38:41.000Z,2019-11-01T11:53:39.000Z,1,898,11,38,6,0,3,0
439466068,825b5e5f-787f-4c03-8795-a9c3432a333e,28715760,51.22,apparel.shoes.keds,nexpero,1,false,2019-10-22T16:09:40.000Z,2019-10-22T16:23:01.000Z,15,801,16,9,3,0,1,0
439466068,825b5e5f-787f-4c03-8795-a9c3432a333e,28719133,132.56,apparel.shoes,"",1,false,2019-10-22T16:09:40.000Z,2019-10-22T16:23:01.000Z,15,801,16,9,3,0,1,0
439636008,e283b471-b4d3-4153-a805-90ae850c3305,10100051,33.95,"",hasbro,1,false,2019-11-04T07:09:21.000Z,2019-11-04T07:09:21.000Z,1,0,7,9,2,0,1,0
439786777,f48e1e7c-719e-4f8c-a244-294ff451ef41,1005007,95.5,electronics.smartphone,xiaomi,3,false,2019-10-26T16:34:56.000Z,2019-10-26T16:42:19.000Z,9,443,16,34,7,0,3,0
439954238,e079bb97-cdf6-4dd1-bddf-67608b275e1d,12600018,386.08,appliances.kitchen.grill,delonghi,2,false,2019-10-27T11:34:36.000Z,2019-10-27T11:59:34.000Z,5,1498,11,34,1,7,2,0
440003219,9f00b65d-a47f-46ee-ae52-ba74043f8950,2800500,172.44,appliances.kitchen.refrigerators,atlant,1,false,2019-11-03T12:59:12.000Z,2019-11-03T13:03:20.000Z,6,248,12,59,1,3,1,0
440022966,a0951334-9ba4-4102-8ccc-07cc8b13057d,1004956,382.0,electronics.smartphone,xiaomi,1,false,2019-11-05T14:44:21.000Z,2019-11-05T14:44:21.000Z,1,0,14,44,3,1,1,0
440077759,44942b54-b66d-4660-b1c8-5226d2e83d28,3701244,33.44,appliances.environment.vacuum,elenberg,1,false,2019-10-27T18:24:08.000Z,2019-10-27T18:29:16.000Z,3,308,18,24,1,0,1,0
440078313,c7032522-56e5-45bf-979e-0a7f64075016,22700135,9.94,"",stanley,1,false,2019-10-28T16:50:07.000Z,2019-10-28T16:55:08.000Z,4,301,16,50,2,4,1,0
440139669,194368b5-fafc-4832-949b-67e9c97740a4,1003768,434.76,electronics.smartphone,huawei,4,false,2019-10-22T09:06:35.000Z,2019-10-22T09:13:36.000Z,1,421,9,6,3,0,4,0
440239972,8eb9396e-c531-473d-95d2-2dfe93c03a1c,10300835,7.18,"",silverlit,2,false,2019-10-23T18:05:11.000Z,2019-10-23T18:05:20.000Z,1,9,18,5,4,0,2,0
440647121,e6bb4bb2-0472-4adf-bff5-9179c44447d3,1004249,724.34,electronics.smartphone,apple,1,false,2019-10-30T14:59:08.000Z,2019-10-30T14:59:08.000Z,1,0,14,59,4,2,1,0
440792989,25d946cb-4652-468c-b084-b41bd7e2c01a,1500259,149.3,computers.peripherals.printer,epson,2,false,2019-11-05T15:51:44.000Z,2019-11-05T16:31:34.000Z,5,2390,15,51,3,0,2,0
440792989,25d946cb-4652-468c-b084-b41bd7e2c01a,1500440,174.73,computers.peripherals.printer,epson,2,false,2019-11-05T15:51:44.000Z,2019-11-05T16:31:34.000Z,5,2390,15,51,3,0,2,0
441175348,664c386c-c265-4bc8-be53-4bdd8dbb3d30,4803976,115.81,electronics.audio.headphone,samsung,1,false,2019-11-05T09:41:44.000Z,2019-11-05T09:41:44.000Z,1,0,9,41,3,0,1,0
441175348,0bf68886-4cf7-43d5-9e8d-5b0ef059fd14,4804475,231.41,electronics.audio.headphone,sony,1,false,2019-11-05T09:44:27.000Z,2019-11-05T09:44:27.000Z,1,0,9,44,3,1,1,0
441466110,9866db3e-0865-4e1f-aebb-23d8e3eb5232,4700518,179.51,auto.accessories.videoregister,playme,1,false,2019-10-24T04:34:18.000Z,2019-10-24T04:46:56.000Z,5,758,4,34,5,0,1,0
441530025,b2e93d68-66b5-4952-b0f2-992294174fad,17200570,437.33,furniture.living_room.sofa,"",1,false,2019-10-27T04:13:19.000Z,2019-10-27T04:13:19.000Z,1,0,4,13,1,0,1,0
441530025,a0a110d5-6168-4cc7-881d-386a5c6a3f5d,17200570,437.33,furniture.living_room.sofa,"",2,false,2019-10-27T04:13:53.000Z,2019-10-27T04:18:16.000Z,5,263,4,13,1,1,3,1
441530025,a0a110d5-6168-4cc7-881d-386a5c6a3f5d,17200829,591.78,furniture.living_room.sofa,"",2,false,2019-10-27T04:13:53.000Z,2019-10-27T04:18:16.000Z,5,263,4,13,1,1,2,0
441726444,2ea1f158-f103-459e-863b-2d8447c55af8,1004870,275.4,electronics.smartphone,samsung,1,false,2019-10-31T04:37:12.000Z,2019-10-31T04:46:58.000Z,2,586,4,37,5,4,1,0
441726550,c6c7a1b1-7dcc-4359-aad0-2d3260db6676,1004838,178.9,electronics.smartphone,oppo,3,false,2019-10-31T16:32:31.000Z,2019-10-31T16:35:17.000Z,1,166,16,32,5,0,3,0
441792800,7b21c67e-1726-4c60-9fa7-13891e0cb745,1004505,553.17,electronics.smartphone,xiaomi,1,false,2019-11-05T11:34:49.000Z,2019-11-05T11:34:49.000Z,1,0,11,34,3,1,1,0
441792800,32361fc1-5ce4-4d58-b3aa-94e112983de8,1004779,195.37,electronics.smartphone,xiaomi,1,false,2019-10-26T16:59:26.000Z,2019-10-26T17:00:29.000Z,2,63,16,59,7,0,1,0
442050230,7aeee195-b2a0-4389-bc2f-1ffdd1d405e5,1801898,1415.45,electronics.video.tv,samsung,1,false,2019-10-29T14:40:53.000Z,2019-10-29T14:44:01.000Z,3,188,14,40,3,0,1,0
442088606,3736ec46-039d-4166-b8e8-b5e64a01ee68,1005008,95.19,electronics.smartphone,xiaomi,1,false,2019-10-27T06:52:29.000Z,2019-10-27T06:52:29.000Z,1,0,6,52,1,0,1,0
442177217,73944700-4355-445b-a614-0cce5a6e576b,28718816,89.84,apparel.shoes,respect,1,false,2019-10-20T14:24:11.000Z,2019-10-20T14:27:07.000Z,10,176,14,24,1,2,1,0
442217053,7c6ce894-914d-4200-a93a-85648882799d,9600012,771.96,"",dji,1,false,2019-11-02T15:30:38.000Z,2019-11-02T15:33:01.000Z,5,143,15,30,7,0,1,0
442234386,5dc77c30-f86b-4c33-ba58-ffd2afba5abd,6600111,20.8,computers.components.memory,geil,3,false,2019-10-27T02:02:20.000Z,2019-10-27T02:04:20.000Z,3,120,2,2,1,1,3,0
442324399,52574962-27d9-4650-962f-e8bceae57464,3200112,185.08,appliances.kitchen.meat_grinder,bosch,1,false,2019-10-26T14:44:29.000Z,2019-10-26T14:47:38.000Z,4,189,14,44,7,0,1,0
442361808,306d6dae-f60f-4d6f-9977-48a8c32c8b12,1002547,469.77,electronics.smartphone,apple,1,false,2019-10-26T06:01:23.000Z,2019-10-26T06:01:23.000Z,1,0,6,1,7,0,1,0
